timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1710432833772,716,Get all Heroes,200,OK,Thread Group 1-401,text,true,,244,127,871,871,http://localhost:3001/characters,615,0,1
1710432833762,729,Get all Heroes,200,OK,Thread Group 1-260,text,true,,244,127,871,871,http://localhost:3001/characters,630,0,1
1710432833768,724,Get all Heroes,200,OK,Thread Group 1-101,text,true,,244,127,871,871,http://localhost:3001/characters,632,0,2
1710432833775,717,Get all Heroes,200,OK,Thread Group 1-414,text,true,,244,127,871,871,http://localhost:3001/characters,625,0,1
1710432833771,721,Get all Heroes,200,OK,Thread Group 1-261,text,true,,244,127,871,871,http://localhost:3001/characters,629,0,1
1710432833776,716,Get all Heroes,200,OK,Thread Group 1-274,text,true,,244,127,871,871,http://localhost:3001/characters,624,0,1
1710432833784,708,Get all Heroes,200,OK,Thread Group 1-77,text,true,,244,127,871,871,http://localhost:3001/characters,616,0,1
1710432833764,732,Get all Heroes,200,OK,Thread Group 1-92,text,true,,244,127,871,871,http://localhost:3001/characters,635,0,11
1710432833758,741,Get all Heroes,200,OK,Thread Group 1-244,text,true,,244,127,872,872,http://localhost:3001/characters,630,0,2
1710432833766,733,Get all Heroes,200,OK,Thread Group 1-47,text,true,,244,127,872,872,http://localhost:3001/characters,621,0,1
1710432833759,740,Get all Heroes,200,OK,Thread Group 1-413,text,true,,244,127,872,872,http://localhost:3001/characters,629,0,1
1710432833775,725,Get all Heroes,200,OK,Thread Group 1-65,text,true,,244,127,872,872,http://localhost:3001/characters,624,0,1
1710432833764,736,Get all Heroes,200,OK,Thread Group 1-277,text,true,,244,127,872,872,http://localhost:3001/characters,623,0,1
1710432833767,733,Get all Heroes,200,OK,Thread Group 1-425,text,true,,244,127,872,872,http://localhost:3001/characters,632,0,1
1710432833764,737,Get all Heroes,200,OK,Thread Group 1-74,text,true,,244,127,872,872,http://localhost:3001/characters,623,0,1
1710432833784,717,Get all Heroes,200,OK,Thread Group 1-157,text,true,,244,127,872,872,http://localhost:3001/characters,603,0,1
1710432833779,724,Get all Heroes,200,OK,Thread Group 1-46,text,true,,244,127,874,874,http://localhost:3001/characters,608,0,1
1710432833776,727,Get all Heroes,200,OK,Thread Group 1-72,text,true,,244,127,874,874,http://localhost:3001/characters,625,0,1
1710432833758,745,Get all Heroes,200,OK,Thread Group 1-17,text,true,,244,127,874,874,http://localhost:3001/characters,634,0,1
1710432833776,730,Get all Heroes,200,OK,Thread Group 1-434,text,true,,244,127,876,876,http://localhost:3001/characters,621,0,2
1710432833778,728,Get all Heroes,200,OK,Thread Group 1-220,text,true,,244,127,876,876,http://localhost:3001/characters,620,0,1
1710432833773,733,Get all Heroes,200,OK,Thread Group 1-421,text,true,,244,127,876,876,http://localhost:3001/characters,624,0,1
1710432833729,778,Get all Heroes,200,OK,Thread Group 1-377,text,true,,244,127,876,876,http://localhost:3001/characters,680,0,1
1710432833773,734,Get all Heroes,200,OK,Thread Group 1-394,text,true,,244,127,876,876,http://localhost:3001/characters,623,0,2
1710432833777,731,Get all Heroes,200,OK,Thread Group 1-245,text,true,,244,127,876,876,http://localhost:3001/characters,619,0,1
1710432833747,762,Get all Heroes,200,OK,Thread Group 1-16,text,true,,244,127,876,876,http://localhost:3001/characters,682,0,2
1710432833718,791,Get all Heroes,200,OK,Thread Group 1-365,text,true,,244,127,876,876,http://localhost:3001/characters,691,0,6
1710432833777,733,Get all Heroes,200,OK,Thread Group 1-70,text,true,,244,127,876,876,http://localhost:3001/characters,619,0,1
1710432833748,762,Get all Heroes,200,OK,Thread Group 1-417,text,true,,244,127,876,876,http://localhost:3001/characters,661,0,1
1710432833763,748,Get all Heroes,200,OK,Thread Group 1-254,text,true,,244,127,877,877,http://localhost:3001/characters,629,0,1
1710432833778,733,Get all Heroes,200,OK,Thread Group 1-19,text,true,,244,127,877,877,http://localhost:3001/characters,618,0,1
1710432833742,770,Get all Heroes,200,OK,Thread Group 1-410,text,true,,244,127,877,877,http://localhost:3001/characters,689,0,1
1710432833725,786,Get all Heroes,200,OK,Thread Group 1-341,text,true,,244,127,877,877,http://localhost:3001/characters,704,0,2
1710432833774,739,Get all Heroes,200,OK,Thread Group 1-398,text,true,,244,127,877,877,http://localhost:3001/characters,622,0,1
1710432833757,758,Get all Heroes,200,OK,Thread Group 1-256,text,true,,244,127,881,881,http://localhost:3001/characters,689,0,1
1710432833760,760,Get all Heroes,200,OK,Thread Group 1-87,text,true,,244,127,881,881,http://localhost:3001/characters,632,0,2
1710432833742,778,Get all Heroes,200,OK,Thread Group 1-49,text,true,,244,127,881,881,http://localhost:3001/characters,709,0,1
1710432833751,769,Get all Heroes,200,OK,Thread Group 1-393,text,true,,244,127,881,881,http://localhost:3001/characters,700,0,1
1710432833739,782,Get all Heroes,200,OK,Thread Group 1-382,text,true,,244,127,882,882,http://localhost:3001/characters,717,0,2
1710432833779,742,Get all Heroes,200,OK,Thread Group 1-235,text,true,,244,127,884,884,http://localhost:3001/characters,617,0,1
1710432833775,747,Get all Heroes,200,OK,Thread Group 1-418,text,true,,244,127,885,885,http://localhost:3001/characters,620,0,1
1710432833733,789,Get all Heroes,200,OK,Thread Group 1-386,text,true,,244,127,885,885,http://localhost:3001/characters,727,0,1
1710432833756,766,Get all Heroes,200,OK,Thread Group 1-61,text,true,,244,127,888,888,http://localhost:3001/characters,700,0,1
1710432833767,759,Get all Heroes,200,OK,Thread Group 1-121,text,true,,244,127,889,889,http://localhost:3001/characters,628,0,1
1710432833745,780,Get all Heroes,200,OK,Thread Group 1-216,text,true,,244,127,888,888,http://localhost:3001/characters,647,0,1
1710432833750,779,Get all Heroes,200,OK,Thread Group 1-390,text,true,,244,127,889,889,http://localhost:3001/characters,710,0,2
1710432833733,796,Get all Heroes,200,OK,Thread Group 1-378,text,true,,244,127,889,889,http://localhost:3001/characters,727,0,1
1710432833733,797,Get all Heroes,200,OK,Thread Group 1-381,text,true,,244,127,889,889,http://localhost:3001/characters,728,0,1
1710432833729,801,Get all Heroes,200,OK,Thread Group 1-385,text,true,,244,127,889,889,http://localhost:3001/characters,732,0,1
1710432833728,803,Get all Heroes,200,OK,Thread Group 1-374,text,true,,244,127,889,889,http://localhost:3001/characters,733,0,1
1710432833779,752,Get all Heroes,200,OK,Thread Group 1-23,text,true,,244,127,889,889,http://localhost:3001/characters,613,0,1
1710432833725,807,Get all Heroes,200,OK,Thread Group 1-338,text,true,,244,127,889,889,http://localhost:3001/characters,736,0,2
1710432833731,801,Get all Heroes,200,OK,Thread Group 1-369,text,true,,244,127,889,889,http://localhost:3001/characters,730,0,1
1710432833736,796,Get all Heroes,200,OK,Thread Group 1-397,text,true,,244,127,889,889,http://localhost:3001/characters,725,0,1
1710432833721,812,Get all Heroes,200,OK,Thread Group 1-373,text,true,,244,127,889,889,http://localhost:3001/characters,741,0,2
1710432833718,815,Get all Heroes,200,OK,Thread Group 1-265,text,true,,244,127,889,889,http://localhost:3001/characters,744,0,5
1710432833719,814,Get all Heroes,200,OK,Thread Group 1-105,text,true,,244,127,889,889,http://localhost:3001/characters,743,0,4
1710432833716,818,Get all Heroes,200,OK,Thread Group 1-361,text,true,,244,127,889,889,http://localhost:3001/characters,746,0,7
1710432833713,821,Get all Heroes,200,OK,Thread Group 1-357,text,true,,244,127,889,889,http://localhost:3001/characters,749,0,10
1710432833744,785,Get all Heroes,200,OK,Thread Group 1-252,text,true,,244,127,889,889,http://localhost:3001/characters,716,0,2
1710432833764,769,Get all Heroes,200,OK,Thread Group 1-111,text,true,,244,127,890,890,http://localhost:3001/characters,631,0,11
1710432833779,759,Get all Heroes,200,OK,Thread Group 1-262,text,true,,244,127,894,894,http://localhost:3001/characters,616,0,1
1710432833789,751,Get all Heroes,200,OK,Thread Group 1-166,text,true,,244,127,895,895,http://localhost:3001/characters,606,0,1
1710432833767,774,Get all Heroes,200,OK,Thread Group 1-426,text,true,,244,127,896,896,http://localhost:3001/characters,625,0,1
1710432833784,758,Get all Heroes,200,OK,Thread Group 1-18,text,true,,244,127,897,897,http://localhost:3001/characters,611,0,1
1710432833776,767,Get all Heroes,200,OK,Thread Group 1-162,text,true,,244,127,897,897,http://localhost:3001/characters,619,0,1
1710432833784,759,Get all Heroes,200,OK,Thread Group 1-234,text,true,,244,127,897,897,http://localhost:3001/characters,603,0,1
1710432833778,759,Get all Heroes,200,OK,Thread Group 1-231,text,true,,244,127,896,897,http://localhost:3001/characters,617,0,1
1710432833709,836,Get all Heroes,200,OK,Thread Group 1-350,text,true,,244,127,897,897,http://localhost:3001/characters,754,0,14
1710432833719,826,Get all Heroes,200,OK,Thread Group 1-156,text,true,,244,127,897,897,http://localhost:3001/characters,744,0,4
1710432833716,830,Get all Heroes,200,OK,Thread Group 1-358,text,true,,244,127,898,898,http://localhost:3001/characters,747,0,7
1710432833715,832,Get all Heroes,200,OK,Thread Group 1-362,text,true,,244,127,898,898,http://localhost:3001/characters,748,0,8
1710432833718,829,Get all Heroes,200,OK,Thread Group 1-226,text,true,,244,127,898,898,http://localhost:3001/characters,745,0,6
1710432833718,829,Get all Heroes,200,OK,Thread Group 1-178,text,true,,244,127,898,898,http://localhost:3001/characters,745,0,6
1710432833726,821,Get all Heroes,200,OK,Thread Group 1-366,text,true,,244,127,898,898,http://localhost:3001/characters,737,0,1
1710432833719,828,Get all Heroes,200,OK,Thread Group 1-71,text,true,,244,127,898,898,http://localhost:3001/characters,744,0,4
1710432833770,777,Get all Heroes,200,OK,Thread Group 1-422,text,true,,244,127,898,898,http://localhost:3001/characters,631,0,1
1710432833770,778,Get all Heroes,200,OK,Thread Group 1-270,text,true,,244,127,898,898,http://localhost:3001/characters,631,0,1
1710432833714,834,Get all Heroes,200,OK,Thread Group 1-370,text,true,,244,127,898,898,http://localhost:3001/characters,687,0,9
1710432833776,772,Get all Heroes,200,OK,Thread Group 1-278,text,true,,244,127,898,898,http://localhost:3001/characters,625,0,1
1710432833777,771,Get all Heroes,200,OK,Thread Group 1-67,text,true,,244,127,898,898,http://localhost:3001/characters,624,0,1
1710432833765,781,Get all Heroes,200,OK,Thread Group 1-227,text,true,,244,127,898,898,http://localhost:3001/characters,628,0,1
1710432833718,831,Get all Heroes,200,OK,Thread Group 1-20,text,true,,244,127,899,899,http://localhost:3001/characters,675,0,23
1710432833723,828,Get all Heroes,200,OK,Thread Group 1-120,text,true,,244,127,900,900,http://localhost:3001/characters,670,0,18
1710432833779,709,Get all Heroes,200,OK,Thread Group 1-118,text,true,,244,127,901,901,http://localhost:3001/characters,609,0,1
1710432833769,719,Get all Heroes,200,OK,Thread Group 1-402,text,true,,244,127,901,901,http://localhost:3001/characters,632,0,1
1710432833778,710,Get all Heroes,200,OK,Thread Group 1-266,text,true,,244,127,901,901,http://localhost:3001/characters,610,0,1
1710432833785,842,Get all Heroes,200,OK,Thread Group 1-158,text,true,,244,127,935,935,http://localhost:3001/characters,842,0,1
1710432833785,844,Get all Heroes,200,OK,Thread Group 1-117,text,true,,244,127,935,935,http://localhost:3001/characters,844,0,1
1710432833785,845,Get all Heroes,200,OK,Thread Group 1-161,text,true,,244,127,935,935,http://localhost:3001/characters,845,0,2
1710432833781,849,Get all Heroes,200,OK,Thread Group 1-79,text,true,,244,127,935,935,http://localhost:3001/characters,849,0,1
1710432833780,850,Get all Heroes,200,OK,Thread Group 1-81,text,true,,244,127,935,935,http://localhost:3001/characters,850,0,1
1710432833781,850,Get all Heroes,200,OK,Thread Group 1-253,text,true,,244,127,935,935,http://localhost:3001/characters,850,0,1
1710432833786,846,Get all Heroes,200,OK,Thread Group 1-30,text,true,,244,127,935,935,http://localhost:3001/characters,845,0,1
1710432833781,851,Get all Heroes,200,OK,Thread Group 1-437,text,true,,244,127,935,935,http://localhost:3001/characters,851,0,1
1710432833785,847,Get all Heroes,200,OK,Thread Group 1-143,text,true,,244,127,935,935,http://localhost:3001/characters,847,0,1
1710432833787,846,Get all Heroes,200,OK,Thread Group 1-109,text,true,,244,127,935,935,http://localhost:3001/characters,846,0,1
1710432833787,846,Get all Heroes,200,OK,Thread Group 1-7,text,true,,244,127,935,935,http://localhost:3001/characters,846,0,1
1710432833781,852,Get all Heroes,200,OK,Thread Group 1-11,text,true,,244,127,935,935,http://localhost:3001/characters,852,0,1
1710432833786,848,Get all Heroes,200,OK,Thread Group 1-241,text,true,,244,127,935,935,http://localhost:3001/characters,848,0,1
1710432833782,852,Get all Heroes,200,OK,Thread Group 1-257,text,true,,244,127,935,935,http://localhost:3001/characters,852,0,1
1710432833783,852,Get all Heroes,200,OK,Thread Group 1-441,text,true,,244,127,935,935,http://localhost:3001/characters,852,0,7
1710432833787,849,Get all Heroes,200,OK,Thread Group 1-10,text,true,,244,127,935,935,http://localhost:3001/characters,849,0,1
1710432833789,847,Get all Heroes,200,OK,Thread Group 1-114,text,true,,244,127,935,935,http://localhost:3001/characters,847,0,1
1710432833785,852,Get all Heroes,200,OK,Thread Group 1-75,text,true,,244,127,935,935,http://localhost:3001/characters,852,0,1
1710432833780,857,Get all Heroes,200,OK,Thread Group 1-236,text,true,,244,127,935,935,http://localhost:3001/characters,857,0,1
1710432833787,850,Get all Heroes,200,OK,Thread Group 1-249,text,true,,244,127,935,935,http://localhost:3001/characters,850,0,1
1710432833784,853,Get all Heroes,200,OK,Thread Group 1-250,text,true,,244,127,935,935,http://localhost:3001/characters,853,0,1
1710432833783,855,Get all Heroes,200,OK,Thread Group 1-326,text,true,,244,127,935,935,http://localhost:3001/characters,855,0,0
1710432833788,850,Get all Heroes,200,OK,Thread Group 1-246,text,true,,244,127,935,935,http://localhost:3001/characters,850,0,1
1710432833785,853,Get all Heroes,200,OK,Thread Group 1-64,text,true,,244,127,935,935,http://localhost:3001/characters,853,0,1
1710432833788,850,Get all Heroes,200,OK,Thread Group 1-242,text,true,,244,127,935,935,http://localhost:3001/characters,850,0,1
1710432833785,854,Get all Heroes,200,OK,Thread Group 1-76,text,true,,244,127,935,935,http://localhost:3001/characters,854,0,1
1710432833783,856,Get all Heroes,200,OK,Thread Group 1-43,text,true,,244,127,935,935,http://localhost:3001/characters,856,0,0
1710432833788,851,Get all Heroes,200,OK,Thread Group 1-237,text,true,,244,127,935,935,http://localhost:3001/characters,851,0,1
1710432833781,858,Get all Heroes,200,OK,Thread Group 1-438,text,true,,244,127,935,935,http://localhost:3001/characters,858,0,9
1710432833790,849,Get all Heroes,200,OK,Thread Group 1-82,text,true,,244,127,935,935,http://localhost:3001/characters,849,0,1
1710432833781,859,Get all Heroes,200,OK,Thread Group 1-232,text,true,,244,127,935,935,http://localhost:3001/characters,859,0,1
1710432833791,849,Get all Heroes,200,OK,Thread Group 1-170,text,true,,244,127,935,935,http://localhost:3001/characters,849,0,1
1710432833781,859,Get all Heroes,200,OK,Thread Group 1-73,text,true,,244,127,935,935,http://localhost:3001/characters,859,0,1
1710432833781,859,Get all Heroes,200,OK,Thread Group 1-239,text,true,,244,127,935,935,http://localhost:3001/characters,859,0,1
1710432833787,854,Get all Heroes,200,OK,Thread Group 1-115,text,true,,244,127,935,935,http://localhost:3001/characters,854,0,1
1710432833782,859,Get all Heroes,200,OK,Thread Group 1-56,text,true,,244,127,935,935,http://localhost:3001/characters,859,0,1
1710432833785,856,Get all Heroes,200,OK,Thread Group 1-191,text,true,,244,127,935,935,http://localhost:3001/characters,856,0,1
1710432833783,859,Get all Heroes,200,OK,Thread Group 1-240,text,true,,244,127,935,935,http://localhost:3001/characters,859,0,1
1710432833788,854,Get all Heroes,200,OK,Thread Group 1-248,text,true,,244,127,935,935,http://localhost:3001/characters,854,0,1
1710432833783,860,Get all Heroes,200,OK,Thread Group 1-207,text,true,,244,127,935,935,http://localhost:3001/characters,860,0,0
1710432833790,853,Get all Heroes,200,OK,Thread Group 1-124,text,true,,244,127,935,935,http://localhost:3001/characters,853,0,1
1710432833790,853,Get all Heroes,200,OK,Thread Group 1-192,text,true,,244,127,935,935,http://localhost:3001/characters,853,0,1
1710432833791,852,Get all Heroes,200,OK,Thread Group 1-1,text,true,,244,127,935,935,http://localhost:3001/characters,852,0,48
1710432833782,862,Get all Heroes,200,OK,Thread Group 1-57,text,true,,244,127,935,935,http://localhost:3001/characters,859,0,1
1710432833790,854,Get all Heroes,200,OK,Thread Group 1-116,text,true,,244,127,935,935,http://localhost:3001/characters,854,0,1
1710432833787,855,Get all Heroes,200,OK,Thread Group 1-196,text,true,,244,127,935,935,http://localhost:3001/characters,855,0,1
1710432833791,903,Get all Heroes,200,OK,Thread Group 1-45,text,true,,244,127,942,942,http://localhost:3001/characters,903,0,1
1710432833791,903,Get all Heroes,200,OK,Thread Group 1-165,text,true,,244,127,942,942,http://localhost:3001/characters,903,0,1
1710432833791,903,Get all Heroes,200,OK,Thread Group 1-429,text,true,,244,127,942,942,http://localhost:3001/characters,903,0,1
1710432833793,901,Get all Heroes,200,OK,Thread Group 1-110,text,true,,244,127,942,942,http://localhost:3001/characters,901,0,1
1710432833711,983,Get all Heroes,200,OK,Thread Group 1-334,text,true,,244,127,942,942,http://localhost:3001/characters,983,0,85
1710432833792,903,Get all Heroes,200,OK,Thread Group 1-63,text,true,,244,127,942,942,http://localhost:3001/characters,903,0,1
1710432833793,902,Get all Heroes,200,OK,Thread Group 1-137,text,true,,244,127,942,942,http://localhost:3001/characters,902,0,1
1710432833673,1022,Get all Heroes,200,OK,Thread Group 1-218,text,true,,244,127,942,942,http://localhost:3001/characters,1022,0,122
1710432833713,982,Get all Heroes,200,OK,Thread Group 1-354,text,true,,244,127,942,942,http://localhost:3001/characters,982,0,82
1710432833790,906,Get all Heroes,200,OK,Thread Group 1-247,text,true,,244,127,942,942,http://localhost:3001/characters,906,0,2
1710432833792,904,Get all Heroes,200,OK,Thread Group 1-251,text,true,,244,127,942,942,http://localhost:3001/characters,904,0,0
1710432833704,992,Get all Heroes,200,OK,Thread Group 1-337,text,true,,244,127,942,942,http://localhost:3001/characters,992,0,92
1710432833707,989,Get all Heroes,200,OK,Thread Group 1-342,text,true,,244,127,942,942,http://localhost:3001/characters,989,0,89
1710432833706,990,Get all Heroes,200,OK,Thread Group 1-353,text,true,,244,127,942,942,http://localhost:3001/characters,990,0,90
1710432833700,997,Get all Heroes,200,OK,Thread Group 1-204,text,true,,244,127,942,942,http://localhost:3001/characters,997,0,95
1710432833697,1000,Get all Heroes,200,OK,Thread Group 1-211,text,true,,244,127,942,942,http://localhost:3001/characters,1000,0,99
1710432833808,888,Get all Heroes,200,OK,Thread Group 1-215,text,true,,244,127,942,942,http://localhost:3001/characters,888,0,165
1710432833702,995,Get all Heroes,200,OK,Thread Group 1-212,text,true,,244,127,942,942,http://localhost:3001/characters,995,0,94
1710432833694,1003,Get all Heroes,200,OK,Thread Group 1-243,text,true,,244,127,942,942,http://localhost:3001/characters,1003,0,102
1710432833711,986,Get all Heroes,200,OK,Thread Group 1-223,text,true,,244,127,942,942,http://localhost:3001/characters,986,0,85
1710432833700,1022,Get all Heroes,200,OK,Thread Group 1-330,text,true,,244,127,942,942,http://localhost:3001/characters,1022,0,97
1710432833690,1035,Get all Heroes,200,OK,Thread Group 1-313,text,true,,244,127,942,942,http://localhost:3001/characters,1035,0,108
1710432833698,1027,Get all Heroes,200,OK,Thread Group 1-333,text,true,,244,127,942,942,http://localhost:3001/characters,1027,0,100
1710432833702,1023,Get all Heroes,200,OK,Thread Group 1-349,text,true,,244,127,942,942,http://localhost:3001/characters,1023,0,95
1710432833697,1028,Get all Heroes,200,OK,Thread Group 1-325,text,true,,244,127,942,942,http://localhost:3001/characters,1028,0,101
1710432833687,1050,Get all Heroes,200,OK,Thread Group 1-187,text,true,,244,127,942,942,http://localhost:3001/characters,1050,0,153
1710432833689,1050,Get all Heroes,200,OK,Thread Group 1-290,text,true,,244,127,942,942,http://localhost:3001/characters,1050,0,110
1710432833827,912,Get all Heroes,200,OK,Thread Group 1-494,text,true,,244,127,942,942,http://localhost:3001/characters,912,0,75
1710432833820,919,Get all Heroes,200,OK,Thread Group 1-473,text,true,,244,127,942,942,http://localhost:3001/characters,919,0,81
1710432833817,923,Get all Heroes,200,OK,Thread Group 1-406,text,true,,244,127,942,942,http://localhost:3001/characters,923,0,84
1710432833808,939,Get all Heroes,200,OK,Thread Group 1-107,text,true,,244,127,942,942,http://localhost:3001/characters,939,0,165
1710432833827,923,Get all Heroes,200,OK,Thread Group 1-68,text,true,,244,127,942,942,http://localhost:3001/characters,923,0,146
1710432833828,922,Get all Heroes,200,OK,Thread Group 1-119,text,true,,244,127,942,942,http://localhost:3001/characters,922,0,145
1710432833828,933,Get all Heroes,200,OK,Thread Group 1-155,text,true,,244,127,942,942,http://localhost:3001/characters,933,0,145
1710432833820,941,Get all Heroes,200,OK,Thread Group 1-389,text,true,,244,127,942,942,http://localhost:3001/characters,941,0,81
1710432833829,936,Get all Heroes,200,OK,Thread Group 1-144,text,true,,244,127,942,942,http://localhost:3001/characters,936,0,144
1710432833820,948,Get all Heroes,200,OK,Thread Group 1-474,text,true,,244,127,942,942,http://localhost:3001/characters,948,0,81
1710432833829,943,Get all Heroes,200,OK,Thread Group 1-167,text,true,,244,127,942,942,http://localhost:3001/characters,943,0,144
1710432833808,966,Get all Heroes,200,OK,Thread Group 1-29,text,true,,244,127,942,942,http://localhost:3001/characters,966,0,164
1710432833822,952,Get all Heroes,200,OK,Thread Group 1-477,text,true,,244,127,942,942,http://localhost:3001/characters,952,0,80
1710432833801,973,Get all Heroes,200,OK,Thread Group 1-141,text,true,,244,127,942,942,http://localhost:3001/characters,973,0,101
1710432833808,967,Get all Heroes,200,OK,Thread Group 1-99,text,true,,244,127,942,942,http://localhost:3001/characters,967,0,165
1710432833807,969,Get all Heroes,200,OK,Thread Group 1-172,text,true,,244,127,942,942,http://localhost:3001/characters,969,0,166
1710432833802,975,Get all Heroes,200,OK,Thread Group 1-27,text,true,,244,127,942,942,http://localhost:3001/characters,975,0,100
1710432833830,947,Get all Heroes,200,OK,Thread Group 1-60,text,true,,244,127,942,942,http://localhost:3001/characters,947,0,142
1710432833827,951,Get all Heroes,200,OK,Thread Group 1-493,text,true,,244,127,942,942,http://localhost:3001/characters,951,0,75
1710432833801,977,Get all Heroes,200,OK,Thread Group 1-309,text,true,,244,127,942,942,http://localhost:3001/characters,977,0,101
1710432833807,971,Get all Heroes,200,OK,Thread Group 1-168,text,true,,244,127,942,942,http://localhost:3001/characters,971,0,165
1710432833829,950,Get all Heroes,200,OK,Thread Group 1-113,text,true,,244,127,942,942,http://localhost:3001/characters,950,0,73
1710432833828,951,Get all Heroes,200,OK,Thread Group 1-217,text,true,,244,127,942,942,http://localhost:3001/characters,951,0,74
1710432833803,976,Get all Heroes,200,OK,Thread Group 1-97,text,true,,244,127,942,942,http://localhost:3001/characters,976,0,99
1710432833791,988,Get all Heroes,200,OK,Thread Group 1-195,text,true,,244,127,942,942,http://localhost:3001/characters,988,0,181
1710432833837,943,Get all Heroes,200,OK,Thread Group 1-173,text,true,,244,127,942,942,http://localhost:3001/characters,943,0,66
1710432833794,986,Get all Heroes,200,OK,Thread Group 1-323,text,true,,244,127,942,942,http://localhost:3001/characters,986,0,178
1710432833829,951,Get all Heroes,200,OK,Thread Group 1-182,text,true,,244,127,942,942,http://localhost:3001/characters,951,0,74
1710432833836,945,Get all Heroes,200,OK,Thread Group 1-26,text,true,,244,127,942,942,http://localhost:3001/characters,945,0,67
1710432833792,989,Get all Heroes,200,OK,Thread Group 1-184,text,true,,244,127,942,942,http://localhost:3001/characters,989,0,180
1710432833831,951,Get all Heroes,200,OK,Thread Group 1-275,text,true,,244,127,942,942,http://localhost:3001/characters,951,0,141
1710432833804,978,Get all Heroes,200,OK,Thread Group 1-54,text,true,,244,127,942,942,http://localhost:3001/characters,978,0,98
1710432833806,976,Get all Heroes,200,OK,Thread Group 1-145,text,true,,244,127,942,942,http://localhost:3001/characters,976,0,97
1710432833837,945,Get all Heroes,200,OK,Thread Group 1-281,text,true,,244,127,942,942,http://localhost:3001/characters,945,0,66
1710432833802,981,Get all Heroes,200,OK,Thread Group 1-140,text,true,,244,127,942,942,http://localhost:3001/characters,981,0,170
1710432833804,979,Get all Heroes,200,OK,Thread Group 1-15,text,true,,244,127,942,942,http://localhost:3001/characters,979,0,98
1710432833802,981,Get all Heroes,200,OK,Thread Group 1-171,text,true,,244,127,942,942,http://localhost:3001/characters,981,0,170
1710432833838,946,Get all Heroes,200,OK,Thread Group 1-153,text,true,,244,127,942,942,http://localhost:3001/characters,946,0,65
1710432833832,952,Get all Heroes,200,OK,Thread Group 1-264,text,true,,244,127,942,942,http://localhost:3001/characters,952,0,138
1710432833798,986,Get all Heroes,200,OK,Thread Group 1-284,text,true,,244,127,942,942,http://localhost:3001/characters,986,0,174
1710432833838,946,Get all Heroes,200,OK,Thread Group 1-38,text,true,,244,127,942,942,http://localhost:3001/characters,946,0,65
1710432833833,951,Get all Heroes,200,OK,Thread Group 1-41,text,true,,244,127,942,942,http://localhost:3001/characters,951,0,137
1710432833837,948,Get all Heroes,200,OK,Thread Group 1-198,text,true,,244,127,942,942,http://localhost:3001/characters,948,0,66
1710432833902,883,Get all Heroes,200,OK,Thread Group 1-497,text,true,,244,127,942,942,http://localhost:3001/characters,883,0,1
1710432833804,981,Get all Heroes,200,OK,Thread Group 1-131,text,true,,244,127,942,942,http://localhost:3001/characters,981,0,166
1710432833943,843,Get all Heroes,200,OK,Thread Group 1-546,text,true,,244,127,942,942,http://localhost:3001/characters,843,0,1
1710432834493,293,Get Hero by ID,200,OK,Thread Group 1-414,text,true,,192,129,942,942,http://localhost:3001/character/id,293,0,0
1710432834493,293,Get Hero by ID,200,OK,Thread Group 1-261,text,true,,192,129,942,942,http://localhost:3001/character/id,293,0,0
1710432834493,294,Get Hero by ID,200,OK,Thread Group 1-274,text,true,,192,129,942,942,http://localhost:3001/character/id,294,0,0
1710432833803,984,Get all Heroes,200,OK,Thread Group 1-108,text,true,,244,127,942,942,http://localhost:3001/characters,984,0,167
1710432834493,294,Get Hero by ID,200,OK,Thread Group 1-101,text,true,,192,129,942,942,http://localhost:3001/character/id,294,0,0
1710432833805,982,Get all Heroes,200,OK,Thread Group 1-36,text,true,,244,127,942,942,http://localhost:3001/characters,982,0,164
1710432833803,984,Get all Heroes,200,OK,Thread Group 1-132,text,true,,244,127,942,942,http://localhost:3001/characters,984,0,167
1710432834507,281,Get Hero by ID,200,OK,Thread Group 1-394,text,true,,192,129,942,942,http://localhost:3001/character/id,281,0,0
1710432833833,955,Get all Heroes,200,OK,Thread Group 1-103,text,true,,244,127,942,942,http://localhost:3001/characters,955,0,136
1710432833803,985,Get all Heroes,200,OK,Thread Group 1-100,text,true,,244,127,942,942,http://localhost:3001/characters,985,0,167
1710432834501,287,Get Hero by ID,200,OK,Thread Group 1-157,text,true,,192,129,942,942,http://localhost:3001/character/id,287,0,0
1710432834507,281,Get Hero by ID,200,OK,Thread Group 1-377,text,true,,192,129,942,942,http://localhost:3001/character/id,281,0,0
1710432833804,984,Get all Heroes,200,OK,Thread Group 1-104,text,true,,244,127,942,942,http://localhost:3001/characters,984,0,166
1710432833805,984,Get all Heroes,200,OK,Thread Group 1-95,text,true,,244,127,942,942,http://localhost:3001/characters,984,0,164
1710432833803,986,Get all Heroes,200,OK,Thread Group 1-96,text,true,,244,127,942,942,http://localhost:3001/characters,986,0,167
1710432834501,288,Get Hero by ID,200,OK,Thread Group 1-74,text,true,,192,129,942,942,http://localhost:3001/character/id,288,0,0
1710432833805,985,Get all Heroes,200,OK,Thread Group 1-127,text,true,,244,127,942,942,http://localhost:3001/characters,985,0,164
