timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1710432499232,30,Create New Hero,200,OK,Thread Group 1-1,text,true,,235,230,37,37,http://localhost:3001/character,30,0,0
1710432499231,35,Create New Hero,200,OK,Thread Group 1-9,text,true,,235,230,37,37,http://localhost:3001/character,35,0,0
1710432499230,38,Create New Hero,200,OK,Thread Group 1-19,text,true,,235,230,37,37,http://localhost:3001/character,38,0,0
1710432499238,34,Create New Hero,200,OK,Thread Group 1-26,text,true,,235,230,38,38,http://localhost:3001/character,33,0,0
1710432499239,34,Create New Hero,200,OK,Thread Group 1-6,text,true,,235,230,38,38,http://localhost:3001/character,33,0,0
1710432499238,35,Create New Hero,200,OK,Thread Group 1-14,text,true,,235,230,38,38,http://localhost:3001/character,35,0,0
1710432499240,35,Create New Hero,200,OK,Thread Group 1-10,text,true,,235,230,39,39,http://localhost:3001/character,35,0,0
1710432499238,37,Create New Hero,200,OK,Thread Group 1-25,text,true,,235,231,39,39,http://localhost:3001/character,37,0,0
1710432499246,30,Create New Hero,200,OK,Thread Group 1-12,text,true,,235,230,39,39,http://localhost:3001/character,30,0,0
1710432499245,33,Create New Hero,200,OK,Thread Group 1-23,text,true,,235,230,39,39,http://localhost:3001/character,32,0,0
1710432499220,58,Get Hero by ID,200,OK,Thread Group 1-16,text,true,,192,129,39,39,http://localhost:3001/character/id,58,0,0
1710432499222,59,Get Hero by ID,200,OK,Thread Group 1-17,text,true,,192,129,39,39,http://localhost:3001/character/id,59,0,0
1710432499225,56,Get Hero by ID,200,OK,Thread Group 1-22,text,true,,192,129,39,39,http://localhost:3001/character/id,56,0,0
1710432499263,22,Change Hero,200,OK,Thread Group 1-3,,true,,145,232,40,40,http://localhost:3001/character/id,22,0,0
1710432499259,26,Change Hero,200,OK,Thread Group 1-21,,true,,145,232,40,40,http://localhost:3001/character/id,26,0,0
1710432499186,102,Get all Heroes,200,OK,Thread Group 1-30,text,true,,281,127,40,40,http://localhost:3001/characters,101,0,4
1710432499268,22,Change Hero,200,OK,Thread Group 1-19,,true,,145,232,40,40,http://localhost:3001/character/id,22,0,0
1710432499268,22,Change Hero,200,OK,Thread Group 1-9,,true,,145,233,40,40,http://localhost:3001/character/id,22,0,0
1710432499263,27,Change Hero,200,OK,Thread Group 1-1,,true,,145,232,40,40,http://localhost:3001/character/id,27,0,0
1710432499273,20,Change Hero,200,OK,Thread Group 1-26,,true,,145,232,40,40,http://localhost:3001/character/id,20,0,0
1710432499273,22,Change Hero,200,OK,Thread Group 1-6,,true,,145,232,40,40,http://localhost:3001/character/id,22,0,0
1710432499273,26,Change Hero,200,OK,Thread Group 1-14,,true,,145,232,41,41,http://localhost:3001/character/id,26,0,0
1710432499276,29,Change Hero,200,OK,Thread Group 1-12,,true,,145,232,41,41,http://localhost:3001/character/id,29,0,0
1710432499275,29,Change Hero,200,OK,Thread Group 1-10,,true,,145,232,41,41,http://localhost:3001/character/id,29,0,0
1710432499276,29,Change Hero,200,OK,Thread Group 1-25,,true,,145,232,41,41,http://localhost:3001/character/id,29,0,0
1710432499278,27,Change Hero,200,OK,Thread Group 1-23,,true,,145,232,41,41,http://localhost:3001/character/id,27,0,0
1710432499279,33,Create New Hero,200,OK,Thread Group 1-16,text,true,,235,230,42,42,http://localhost:3001/character,33,0,0
1710432499249,64,Create New Hero,200,OK,Thread Group 1-13,text,true,,235,230,42,42,http://localhost:3001/character,64,0,0
1710432499247,67,Create New Hero,200,OK,Thread Group 1-15,text,true,,235,230,42,42,http://localhost:3001/character,67,0,0
1710432499247,76,Create New Hero,200,OK,Thread Group 1-11,text,true,,235,230,43,43,http://localhost:3001/character,76,0,0
1710432499244,80,Create New Hero,200,OK,Thread Group 1-20,text,true,,235,230,43,43,http://localhost:3001/character,80,0,0
1710432499253,71,Create New Hero,200,OK,Thread Group 1-8,text,true,,235,230,43,43,http://localhost:3001/character,71,0,0
1710432499249,75,Create New Hero,200,OK,Thread Group 1-5,text,true,,235,231,43,43,http://localhost:3001/character,75,0,0
1710432499253,72,Create New Hero,200,OK,Thread Group 1-24,text,true,,235,230,43,43,http://localhost:3001/character,72,0,0
1710432499255,79,Create New Hero,200,OK,Thread Group 1-2,text,true,,235,230,44,44,http://localhost:3001/character,79,0,0
1710432499259,75,Get Hero by ID,200,OK,Thread Group 1-4,text,true,,192,129,44,44,http://localhost:3001/character/id,75,0,0
1710432499157,177,Get all Heroes,200,OK,Thread Group 1-27,text,true,,314,127,44,44,http://localhost:3001/characters,177,0,6
1710432499255,79,Create New Hero,200,OK,Thread Group 1-18,text,true,,235,230,44,44,http://localhost:3001/character,79,0,0
1710432499253,84,Create New Hero,200,OK,Thread Group 1-7,text,true,,235,230,44,44,http://localhost:3001/character,84,0,0
1710432499286,56,Delete Hero,200,OK,Thread Group 1-21,text,true,,249,215,45,45,http://localhost:3001/character/id,56,0,0
1710432499290,58,Delete Hero,200,OK,Thread Group 1-9,text,true,,249,215,45,45,http://localhost:3001/character/id,58,0,0
1710432499286,62,Delete Hero,200,OK,Thread Group 1-3,text,true,,249,215,45,45,http://localhost:3001/character/id,62,0,0
1710432499291,58,Delete Hero,200,OK,Thread Group 1-1,text,true,,249,215,45,45,http://localhost:3001/character/id,58,0,0
1710432499290,61,Delete Hero,200,OK,Thread Group 1-19,text,true,,249,215,42,42,http://localhost:3001/character/id,61,0,0
1710432499294,59,Delete Hero,200,OK,Thread Group 1-26,text,true,,249,215,41,41,http://localhost:3001/character/id,59,0,0
1710432499296,63,Delete Hero,200,OK,Thread Group 1-6,text,true,,249,215,41,41,http://localhost:3001/character/id,63,0,0
1710432499299,63,Delete Hero,200,OK,Thread Group 1-14,text,true,,249,215,40,40,http://localhost:3001/character/id,63,0,0
1710432499305,57,Delete Hero,200,OK,Thread Group 1-25,text,true,,249,215,40,40,http://localhost:3001/character/id,57,0,0
1710432499305,59,Delete Hero,200,OK,Thread Group 1-10,text,true,,249,215,38,38,http://localhost:3001/character/id,59,0,0
1710432499305,60,Delete Hero,200,OK,Thread Group 1-12,text,true,,249,215,38,38,http://localhost:3001/character/id,60,0,0
1710432499306,61,Delete Hero,200,OK,Thread Group 1-23,text,true,,249,215,36,36,http://localhost:3001/character/id,61,0,0
1710432499314,53,Change Hero,200,OK,Thread Group 1-13,,true,,145,233,36,36,http://localhost:3001/character/id,53,0,0
1710432499313,55,Change Hero,200,OK,Thread Group 1-16,,true,,145,232,35,35,http://localhost:3001/character/id,55,0,0
1710432499314,57,Change Hero,200,OK,Thread Group 1-15,,true,,145,232,36,36,http://localhost:3001/character/id,57,0,0
1710432499326,49,Change Hero,200,OK,Thread Group 1-5,,true,,145,232,36,36,http://localhost:3001/character/id,49,0,0
1710432499324,56,Change Hero,200,OK,Thread Group 1-11,,true,,145,232,37,37,http://localhost:3001/character/id,56,0,0
1710432499324,58,Change Hero,200,OK,Thread Group 1-20,,true,,145,232,37,37,http://localhost:3001/character/id,58,0,0
1710432499326,58,Change Hero,200,OK,Thread Group 1-24,,true,,145,232,37,37,http://localhost:3001/character/id,58,0,0
1710432499324,60,Change Hero,200,OK,Thread Group 1-8,,true,,145,232,37,37,http://localhost:3001/character/id,60,0,0
1710432499335,50,Change Hero,200,OK,Thread Group 1-18,,true,,145,232,37,37,http://localhost:3001/character/id,50,0,0
1710432499334,54,Create New Hero,200,OK,Thread Group 1-4,text,true,,235,231,38,38,http://localhost:3001/character,54,0,0
1710432499335,56,Get Hero by ID,200,OK,Thread Group 1-27,text,true,,192,129,38,38,http://localhost:3001/character/id,56,0,0
1710432499281,110,Create New Hero,200,OK,Thread Group 1-17,text,true,,235,230,38,38,http://localhost:3001/character,110,0,0
1710432499281,120,Create New Hero,200,OK,Thread Group 1-22,text,true,,235,230,39,39,http://localhost:3001/character,120,0,0
1710432499288,113,Get Hero by ID,200,OK,Thread Group 1-30,text,true,,192,129,39,39,http://localhost:3001/character/id,113,0,0
1710432499195,207,Get all Heroes,200,OK,Thread Group 1-31,text,true,,287,127,39,39,http://localhost:3001/characters,207,0,2
1710432499369,33,Delete Hero,200,OK,Thread Group 1-16,text,true,,249,215,39,39,http://localhost:3001/character/id,33,0,0
1710432499368,38,Delete Hero,200,OK,Thread Group 1-13,text,true,,249,215,39,39,http://localhost:3001/character/id,38,0,0
1710432499371,37,Delete Hero,200,OK,Thread Group 1-15,text,true,,249,215,38,38,http://localhost:3001/character/id,37,0,0
1710432499376,37,Delete Hero,200,OK,Thread Group 1-5,text,true,,249,215,37,37,http://localhost:3001/character/id,37,0,0
1710432499380,36,Delete Hero,200,OK,Thread Group 1-11,text,true,,249,215,37,37,http://localhost:3001/character/id,36,0,0
1710432499382,35,Delete Hero,200,OK,Thread Group 1-20,text,true,,249,215,36,36,http://localhost:3001/character/id,35,0,0
1710432499385,34,Delete Hero,200,OK,Thread Group 1-8,text,true,,249,215,35,35,http://localhost:3001/character/id,34,0,0
1710432499385,38,Delete Hero,200,OK,Thread Group 1-24,text,true,,249,215,34,34,http://localhost:3001/character/id,38,0,0
1710432499387,39,Delete Hero,200,OK,Thread Group 1-18,text,true,,249,215,34,34,http://localhost:3001/character/id,39,0,0
1710432499389,40,Change Hero,200,OK,Thread Group 1-4,,true,,145,232,33,33,http://localhost:3001/character/id,40,0,0
1710432499392,45,Create New Hero,200,OK,Thread Group 1-27,text,true,,235,230,34,34,http://localhost:3001/character,45,0,0
1710432499392,47,Change Hero,200,OK,Thread Group 1-17,,true,,145,232,34,34,http://localhost:3001/character/id,47,0,0
1710432499336,105,Change Hero,200,OK,Thread Group 1-2,,true,,145,233,34,34,http://localhost:3001/character/id,105,0,0
1710432499338,104,Change Hero,200,OK,Thread Group 1-7,,true,,145,232,34,34,http://localhost:3001/character/id,104,0,0
1710432499170,274,Get all Heroes,200,OK,Thread Group 1-28,text,true,,263,127,34,34,http://localhost:3001/characters,274,0,4
1710432499429,22,Delete Hero,200,OK,Thread Group 1-4,text,true,,249,215,35,35,http://localhost:3001/character/id,22,0,0
1710432499437,16,Change Hero,200,OK,Thread Group 1-27,,true,,145,232,34,34,http://localhost:3001/character/id,16,0,0
1710432499440,17,Delete Hero,200,OK,Thread Group 1-17,text,true,,249,215,35,35,http://localhost:3001/character/id,16,0,0
1710432499441,18,Delete Hero,200,OK,Thread Group 1-2,text,true,,249,215,34,34,http://localhost:3001/character/id,18,0,0
1710432499443,18,Delete Hero,200,OK,Thread Group 1-7,text,true,,249,215,33,33,http://localhost:3001/character/id,17,0,0
1710432499402,60,Change Hero,200,OK,Thread Group 1-22,,true,,145,232,32,32,http://localhost:3001/character/id,60,0,0
1710432499402,61,Get Hero by ID,200,OK,Thread Group 1-31,text,true,,192,129,32,32,http://localhost:3001/character/id,61,0,0
1710432499402,63,Create New Hero,200,OK,Thread Group 1-30,text,true,,235,231,33,33,http://localhost:3001/character,63,0,0
1710432499179,290,Get all Heroes,200,OK,Thread Group 1-29,text,true,,254,127,33,33,http://localhost:3001/characters,290,0,5
1710432499453,25,Delete Hero,200,OK,Thread Group 1-27,text,true,,249,215,34,34,http://localhost:3001/character/id,25,0,0
1710432499462,19,Delete Hero,200,OK,Thread Group 1-22,text,true,,249,215,33,33,http://localhost:3001/character/id,19,0,0
1710432499463,18,Create New Hero,200,OK,Thread Group 1-31,text,true,,235,230,33,33,http://localhost:3001/character,18,0,0
1710432499465,17,Change Hero,200,OK,Thread Group 1-30,,true,,145,232,32,32,http://localhost:3001/character/id,17,0,0
1710432499445,39,Get Hero by ID,200,OK,Thread Group 1-28,text,true,,192,129,32,32,http://localhost:3001/character/id,39,0,0
1710432499207,282,Get all Heroes,200,OK,Thread Group 1-32,text,true,,251,127,33,33,http://localhost:3001/characters,282,0,2
1710432499482,9,Change Hero,200,OK,Thread Group 1-31,,true,,145,232,33,33,http://localhost:3001/character/id,9,0,0
1710432499469,24,Get Hero by ID,200,OK,Thread Group 1-29,text,true,,192,129,33,33,http://localhost:3001/character/id,24,0,0
1710432499225,270,Get all Heroes,200,OK,Thread Group 1-33,text,true,,251,127,33,33,http://localhost:3001/characters,270,0,1
1710432499483,16,Delete Hero,200,OK,Thread Group 1-30,text,true,,249,215,34,34,http://localhost:3001/character/id,16,0,0
1710432499485,16,Create New Hero,200,OK,Thread Group 1-28,text,true,,235,230,33,33,http://localhost:3001/character,16,0,0
1710432499489,15,Get Hero by ID,200,OK,Thread Group 1-32,text,true,,192,129,33,33,http://localhost:3001/character/id,15,0,0
1710432499234,272,Get all Heroes,200,OK,Thread Group 1-34,text,true,,251,127,34,34,http://localhost:3001/characters,271,0,1
1710432499501,8,Change Hero,200,OK,Thread Group 1-28,,true,,145,233,34,34,http://localhost:3001/character/id,8,0,0
1710432499492,20,Delete Hero,200,OK,Thread Group 1-31,text,true,,249,215,34,34,http://localhost:3001/character/id,20,0,0
1710432499493,25,Create New Hero,200,OK,Thread Group 1-29,text,true,,235,230,34,34,http://localhost:3001/character,25,0,0
1710432499496,26,Get Hero by ID,200,OK,Thread Group 1-33,text,true,,192,129,34,34,http://localhost:3001/character/id,26,0,0
1710432499234,289,Get all Heroes,200,OK,Thread Group 1-35,text,true,,251,127,34,34,http://localhost:3001/characters,289,0,1
1710432499509,16,Delete Hero,200,OK,Thread Group 1-28,text,true,,249,215,35,35,http://localhost:3001/character/id,16,0,0
1710432499519,7,Change Hero,200,OK,Thread Group 1-29,,true,,145,232,34,34,http://localhost:3001/character/id,7,0,0
1710432499504,25,Create New Hero,200,OK,Thread Group 1-32,text,true,,235,231,34,34,http://localhost:3001/character,24,0,0
1710432499506,25,Get Hero by ID,200,OK,Thread Group 1-34,text,true,,192,129,34,34,http://localhost:3001/character/id,25,0,0
1710432499249,283,Get all Heroes,200,OK,Thread Group 1-36,text,true,,251,127,34,34,http://localhost:3001/characters,283,0,2
1710432499527,9,Delete Hero,200,OK,Thread Group 1-29,text,true,,249,215,35,35,http://localhost:3001/character/id,9,0,0
1710432499529,7,Change Hero,200,OK,Thread Group 1-32,,true,,145,233,35,35,http://localhost:3001/character/id,7,0,0
1710432499522,15,Create New Hero,200,OK,Thread Group 1-33,text,true,,235,230,35,35,http://localhost:3001/character,15,0,0
1710432499523,18,Get Hero by ID,200,OK,Thread Group 1-35,text,true,,192,129,34,34,http://localhost:3001/character/id,18,0,0
1710432499261,280,Get all Heroes,200,OK,Thread Group 1-37,text,true,,251,127,34,34,http://localhost:3001/characters,280,0,4
1710432499537,13,Delete Hero,200,OK,Thread Group 1-32,text,true,,249,215,35,35,http://localhost:3001/character/id,13,0,0
1710432499537,14,Change Hero,200,OK,Thread Group 1-33,,true,,145,232,35,35,http://localhost:3001/character/id,14,0,0
1710432499542,11,Create New Hero,200,OK,Thread Group 1-35,text,true,,235,231,34,34,http://localhost:3001/character,11,0,0
1710432499542,13,Get Hero by ID,200,OK,Thread Group 1-37,text,true,,192,129,35,35,http://localhost:3001/character/id,13,0,0
1710432499532,26,Create New Hero,200,OK,Thread Group 1-34,text,true,,235,230,35,35,http://localhost:3001/character,26,0,0
1710432499533,25,Get Hero by ID,200,OK,Thread Group 1-36,text,true,,192,129,35,35,http://localhost:3001/character/id,25,0,0
1710432499552,10,Delete Hero,200,OK,Thread Group 1-33,text,true,,249,215,35,35,http://localhost:3001/character/id,10,0,0
1710432499270,292,Get all Heroes,200,OK,Thread Group 1-38,text,true,,254,127,35,35,http://localhost:3001/characters,292,0,2
1710432499554,12,Change Hero,200,OK,Thread Group 1-35,,true,,145,232,35,35,http://localhost:3001/character/id,12,0,0
1710432499555,11,Create New Hero,200,OK,Thread Group 1-37,text,true,,235,231,35,35,http://localhost:3001/character,11,0,0
1710432499275,293,Get all Heroes,200,OK,Thread Group 1-39,text,true,,254,127,35,35,http://localhost:3001/characters,293,0,2
1710432499566,6,Delete Hero,200,OK,Thread Group 1-35,text,true,,249,215,35,35,http://localhost:3001/character/id,6,0,0
1710432499567,6,Change Hero,200,OK,Thread Group 1-37,,true,,145,233,35,35,http://localhost:3001/character/id,6,0,0
1710432499560,14,Change Hero,200,OK,Thread Group 1-34,,true,,145,232,34,34,http://localhost:3001/character/id,14,0,0
1710432499560,15,Create New Hero,200,OK,Thread Group 1-36,text,true,,235,231,34,34,http://localhost:3001/character,15,0,0
1710432499563,13,Get Hero by ID,200,OK,Thread Group 1-38,text,true,,192,129,35,35,http://localhost:3001/character/id,13,0,0
1710432499286,292,Get all Heroes,200,OK,Thread Group 1-40,text,true,,254,127,35,35,http://localhost:3001/characters,292,0,2
1710432499573,9,Delete Hero,200,OK,Thread Group 1-37,text,true,,249,215,35,35,http://localhost:3001/character/id,9,0,0
1710432499575,8,Delete Hero,200,OK,Thread Group 1-34,text,true,,249,215,34,34,http://localhost:3001/character/id,8,0,0
1710432499576,10,Change Hero,200,OK,Thread Group 1-36,,true,,145,232,34,34,http://localhost:3001/character/id,10,0,0
1710432499569,19,Get Hero by ID,200,OK,Thread Group 1-39,text,true,,192,129,34,34,http://localhost:3001/character/id,19,0,0
1710432499298,291,Get all Heroes,200,OK,Thread Group 1-41,text,true,,247,127,34,34,http://localhost:3001/characters,291,0,2
1710432499577,14,Create New Hero,200,OK,Thread Group 1-38,text,true,,235,231,34,34,http://localhost:3001/character,14,0,0
1710432499578,14,Get Hero by ID,200,OK,Thread Group 1-40,text,true,,192,129,34,34,http://localhost:3001/character/id,14,0,0
1710432499312,282,Get all Heroes,200,OK,Thread Group 1-42,text,true,,251,127,34,34,http://localhost:3001/characters,282,0,2
1710432499592,3,Change Hero,200,OK,Thread Group 1-38,,true,,145,232,35,35,http://localhost:3001/character/id,3,0,0
1710432499587,10,Delete Hero,200,OK,Thread Group 1-36,text,true,,249,215,35,35,http://localhost:3001/character/id,10,0,0
1710432499588,12,Create New Hero,200,OK,Thread Group 1-39,text,true,,235,230,34,34,http://localhost:3001/character,12,0,0
1710432499590,13,Get Hero by ID,200,OK,Thread Group 1-41,text,true,,192,129,34,34,http://localhost:3001/character/id,13,0,0
1710432499316,289,Get all Heroes,200,OK,Thread Group 1-43,text,true,,251,127,34,34,http://localhost:3001/characters,289,0,2
1710432499595,12,Delete Hero,200,OK,Thread Group 1-38,text,true,,249,215,35,35,http://localhost:3001/character/id,12,0,0
1710432499601,7,Change Hero,200,OK,Thread Group 1-39,,true,,145,232,34,34,http://localhost:3001/character/id,7,0,0
1710432499603,7,Create New Hero,200,OK,Thread Group 1-41,text,true,,235,230,34,34,http://localhost:3001/character,7,0,0
1710432499592,19,Create New Hero,200,OK,Thread Group 1-40,text,true,,235,231,34,34,http://localhost:3001/character,19,0,0
1710432499594,19,Get Hero by ID,200,OK,Thread Group 1-42,text,true,,192,129,34,34,http://localhost:3001/character/id,19,0,0
1710432499329,284,Get all Heroes,200,OK,Thread Group 1-44,text,true,,254,127,34,34,http://localhost:3001/characters,284,0,1
1710432499606,8,Get Hero by ID,200,OK,Thread Group 1-43,text,true,,192,129,34,34,http://localhost:3001/character/id,8,0,0
1710432499609,5,Delete Hero,200,OK,Thread Group 1-39,text,true,,249,215,34,34,http://localhost:3001/character/id,5,0,0
1710432499611,6,Change Hero,200,OK,Thread Group 1-40,,true,,145,232,34,34,http://localhost:3001/character/id,6,0,0
1710432499342,275,Get all Heroes,200,OK,Thread Group 1-45,text,true,,251,127,34,34,http://localhost:3001/characters,275,0,2
1710432499611,8,Change Hero,200,OK,Thread Group 1-41,,true,,145,232,34,34,http://localhost:3001/character/id,8,0,0
1710432499353,270,Get all Heroes,200,OK,Thread Group 1-46,text,true,,251,127,34,34,http://localhost:3001/characters,270,0,2
1710432499613,14,Create New Hero,200,OK,Thread Group 1-42,text,true,,235,230,35,35,http://localhost:3001/character,14,0,0
1710432499615,15,Create New Hero,200,OK,Thread Group 1-43,text,true,,235,231,35,35,http://localhost:3001/character,14,0,0
1710432499614,19,Get Hero by ID,200,OK,Thread Group 1-44,text,true,,192,129,35,35,http://localhost:3001/character/id,19,0,0
1710432499630,8,Change Hero,200,OK,Thread Group 1-43,,true,,145,232,36,36,http://localhost:3001/character/id,8,0,0
1710432499357,281,Get all Heroes,200,OK,Thread Group 1-47,text,true,,257,127,36,36,http://localhost:3001/characters,281,0,1
1710432499628,12,Change Hero,200,OK,Thread Group 1-42,,true,,145,232,36,36,http://localhost:3001/character/id,12,0,0
1710432499617,24,Delete Hero,200,OK,Thread Group 1-40,text,true,,249,215,36,36,http://localhost:3001/character/id,24,0,0
1710432499620,21,Delete Hero,200,OK,Thread Group 1-41,text,true,,249,215,36,36,http://localhost:3001/character/id,21,0,0
1710432499618,23,Get Hero by ID,200,OK,Thread Group 1-45,text,true,,192,129,36,36,http://localhost:3001/character/id,23,0,0
1710432499623,22,Get Hero by ID,200,OK,Thread Group 1-46,text,true,,192,129,34,34,http://localhost:3001/character/id,22,0,0
1710432499371,275,Get all Heroes,200,OK,Thread Group 1-48,text,true,,251,127,34,34,http://localhost:3001/characters,275,0,1
1710432499640,9,Delete Hero,200,OK,Thread Group 1-42,text,true,,249,215,34,34,http://localhost:3001/character/id,8,0,0
1710432499639,11,Delete Hero,200,OK,Thread Group 1-43,text,true,,249,215,33,33,http://localhost:3001/character/id,11,0,0
1710432499642,10,Create New Hero,200,OK,Thread Group 1-45,text,true,,235,230,32,32,http://localhost:3001/character,10,0,0
